tweet,label
@USER Thank you for saving the dogs!!!!why are people assholes,harmful
@USER Bring back Alex ... Jack... or Ban NYT too...,harmless
@USER So you’re saying THIS official is suppose to go back and recall every other violation that was let go and than rule?  Silly ass argument.  She was out of line he called it.  That’s like saying billy Martin didn’t get thrown out in 1975 so how can buck showalter get thrown out,harmful
@USER Actually it seems more specific than that. It appears the CBC is saying opposing gun control is the same as covering up child molestation in the catholic church. WTF??,harmful
10: Kevin Williamson's excellent @USER piece on why even if there is a bias against conservatives at social media giants it still shouldn't be the governments business URL,harmless
5. They promoted an amendment to lower the voting age to 18. They pushed gun control efforts and gun free zones to give criminals an edge over law abiding citizens.,harmless
@USER  @USER is inciting VIOLENCE via Twitter to accounts supporting POTUS. He has made lists to have us targeted by ANTIFA...etc.,harmful
@USER but i dont think all of us are depressed. i think on social media it’s all perfect and shit but social nedia only portrays one part of a persons life. as far as help i think it’s the same as it’s always been,harmless
@USER 79% say they are the same of better off!   #MAGA,harmless
"@USER I tear up from laughing so hard every single time I see this. Priceless. CNN should scoop him up for ANTIFA rallies and weather stories. Creative cameraman job at worst. Elaine would say this guy is sponge worthy"" Come on CNN, hire this guy as a creative consultant at least.""",harmless
@USER He is tf thats the only Hail Mary that involed skill,harmless
@USER ??? what the fuck ??,harmful
@USER you are very persuasive fam,harmless
@USER @USER You are pathetic. This has nothing to do with him his dad or the wall or Mexico. This is about Swallwell thinking its ok for liberals to threaten repubs but not the other away around.,harmful
@USER I believe that Serena would not cheat. Yet even her manager has admitted to breaking the rules. This was not her finest hour. First a temper tantrum then calling the umpire a thief. That crossed the line. She is the one that should apologize.,harmless
@USER Moron - Real Americans are PROUD of our accomplishments- you are disgusting for not showing the truth.,harmful
@USER @USER Exactly my thoughts. She is always a sweetie when she’s coddled. Her true character exposed as an athlete is revealed in times as this. She’s not a role model or a legend.,harmless
Antifa Caught Off Guard After Getting Confronted By The Last Person They Ever Wanted To Answer Too URL,harmless
@USER @USER David stop been a mouthpiece for the anti gun people you r nothing but a worm looking for fame now remember that antifa BLM and all the radical left groups are violent and hurt people too but of course you agree with them,harmful
@USER @USER @USER that sucks. Have plans?  you should team up with lemons!,harmful
@USER Here she is,harmless
"@USER @USER When liberals and Trump haters leak  bits of classified Intel it's patriotic and the right things to do."" When Presidnet Trump orders that entire documents be declassified to the country its dangerous and potentially harmful right? You hypocrites are pathetic.""",harmless
@USER I’ve been asking myself the same question and it’s because he is such a phony. If He is such a fan of cleveland why is and he still playing for the Cavaliers the POS. He’s trying to save face with the Fanbase and it’s so obvious that is his fakeness! But stupid people will buy in,harmful
@USER Because...color is all it's about? Really? Think about it. That's as goofy as saying blondes only think like blondes or that 6 ft 4 people only think like 6 ft 4 people. Should black Americans stand for her manipulations? No more than if Trump said lets talk w whites only. Never!,harmless
@USER @USER he is rushing to catch up to drumpf,harmless
@USER She is a war criminal. By the Nuremberg standard Clinton and every other SoS and Pres should be behind bars.,harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER pm me,harmless
@USER This is the realest (and tealest) shit ever. Eric da gawd,harmful
"@USER Nothing with liberals is fair"".""",harmless
@USER They probably all wrote it together while pissing in your McDonalds coffee.,harmful
@USER @USER Antifa is hatred incarnate,harmless
@USER What the actual fuck. I hate that I've seen that with my eyes,harmful
#serenawilliams yes she should be boycotted.  She is a nasty bit of work.,harmful
@USER &amp; sicking their attack dogs ( #antiFa / #resist ) and blaming the right.,harmless
@USER @USER @USER The most ironic thing is. The dems hasten their own demise while empowering their executioners.   Do they think once this monster is unleashed that it will not turn on them first?  #MAGA #WWG1WGA Written by Antifa terrorists 👇👇👇👇👇👇👇👇👇👇👇👇 URL,harmful
@USER God I hope not,harmless
@USER You are NO CHRISTIAN,harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 😂😂😂 your hilarious. You spin my words just as they spin Alex's words. I never said it didnt happen. I said it was a false flag and they had actors help garner public sympathy for gun control.,harmless
#prouduncle 😍 she is the finest cheerleader of them all💙 te amo stinky butt💝 URL,harmful
@USER He is BAFOONICUS !,harmful
@USER @USER Thank you President Trump! ALL of America is benefiting for todays' economy too! And most importantly? President Trump gets ALL the credit! = #MAGA URL,harmless
@USER He got his chance and blew it,harmful
"@USER @USER Love it that SHE's willing to pay the price""...that someone else will pay. Liberals are INSANE""",harmless
@USER i been seeing your tweets all week &amp; you are outta pocket 😂😂😂😂😂,harmless
@USER Sometimes I get strong vibes from people and this man’s vibe is tens of millions of murders - he is more dangerous than DT.,harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You stated the 1994 AWB was constitutional. I asked you to provide the SCOTUS case.   The response about the alleged support for gun control to that is a complete non sequitur.,harmless
"100% hear you. But don't think we're lost"" in the sense of defeated, more like adrift, off-track, can't find our way. The answer is not more guns in general or teachers with guns! Let's start with electing leaders who support reasonable gun control, and go from there. URL",harmless
"@USER   Your continual use of Left liberal Progressive on your show are Euphemisms for the democrat Party who owns"" them until deny them &amp; ideology.  You are lying to the Public by not calling a spade a spade.""",harmful
@USER LIBERALS hear the sucking sound of the SWAMP,harmless
#GOP #Republicans #Conservatives are now proven Male Chauvinistic Pigs  Why any women would #Vote for them is astonishing.  #Kavanaugh URL,harmless
@USER Don't you have to have some proof?🤔,harmless
@USER This stinks like week old fish she is a best a liar,harmless
(( Bam! There she is! URL,harmless
Thanks God! #maga URL,harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER I like that they aren't mincing around with her. I do not understand why she is denying doing porn.,harmful
@USER Where is the gun control crowd now that illegal immigrants are waltzing into our country heavily armed,harmful
@USER Epic fail on that front.  Hopefully she will succeed in the future.,harmless
@USER The cunt who’s 1st EU is doing it URL,harmful
@USER @USER #brexit @USER So we are being dangled another fictional carrot by CONservatives of an increase in social housing in 2021......we don’t know what’s happening in 6 months? Are we meant to be as stupid as Trump supporters and swallow this propaganda?,harmless
@USER @USER who really cares about any of this wack ass beef???😂💀,harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER And yet antifa dresses like isis....,harmless
#HomeOffice releases one #Terrorist a week and 46 in the year to March?  Report was prior to #Choudary being released.  I have Home Office Document in full in a link on my stream .. questions asked are laughable  #MAGA #MEGA #MBGA #MBGA #Conservatives #Muslims #Migrants URL,harmful
@USER @USER Guess what Chicago kids go theu this shit every day and they have the strictest gun control around!,harmful
And there we go ... so according to the MAGA believers kavanaugh  couldn't have attempted to rape Dr. Ford because her lawyer made a donation to @USER . Idiots URL,harmful
@USER @USER @USER @USER @USER @USER @USER Did I say that 🤔 no  typical liberals,harmless
@USER @USER Liberals own education in this country.  The faults of education lies on the federal socialization of our schools and the unions power over school boards.  Look where the worst schools are...,harmless
@USER Perhaps FBI etc. Should look into Orrin Hatch closet and investigate what he is hiding Sex Offenders always stick together,harmful
@USER Your so correct! Liberals r so easy to figure out! Make America great again  Get rid of All liberal Woman,harmful
@USER #ThanksTrump THIS IS A 'START' WE MUST GET THESE 'NUMBERS' DOWN TO 0 (ZERO) BY 'ANY' AND 'ALL' MEANS 'NECESSARY' THESE SO-CALLED 'REFUGEES' WHO ARE NOT 'TERRORIST SEXUAL CRIMINALS' MUST STOP BEING 'COWARDS' AND 'RETURN' TO 'THEIR NATIVE LANDS' TO 'FIGHT' #MAGA #refugeesNOTwelcome,harmful
@USER @USER @USER white supremacist? You mean Antifa?,harmless
@USER @USER One of the very first states in the US to legislatively legalize gay marriage. Extremely progressive gun control. Minimum wage increase. Free college. I know these things don’t count for dipshits like you. But they are major and they count.,harmful
@USER That’s the entire basis for gun control 😒 facts don’t matter,harmless
The ”beautiful people” still don’t get it..Shameful! keep digging @USER 'Dregs of society' support Donald Trump. @USER @USER @USER @USER @USER @USER @USER @USER #MAGA URL via @USER,harmful
@USER @USER @USER 😂😂😂  He got our asses Not even believing  the truth about the truth!! Lmao! &amp; We Know! Water is damn wet...but cant even believe it coming out his lying ass mouth! 🙈🙈,harmful
@USER It seems that the more often these types of events occur the more the gun control and safety debate heats up. I believe eventually state legislatures will pass laws providing schools with better protection but it is sad that these events have to occur in order to push the agenda.,harmful
Actually nvm DC animated films are the shit,harmful
@USER “She is such a cutie,harmless
@USER @USER You are correct.,harmless
@USER Fuckin poisonous group of people. As soon as someone hands me a hat with a propeller on top... I'm out.  Find another company to work for lemmings.,harmful
@USER Another illegal,harmful
@USER @USER He needs to be removed from his position. Children have and are being abused and he is covering it up!!,harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Followed &amp; Retweeted All These Awesome MAGA Patriots! We Must Get Fired Up &amp; get all our people out to vote in November or we will all be in for so much  lawlessness The Dems Are Planning on Bringing Impeachment Proceedings even though there are no impeachable Offenses committed,harmful
@USER @USER @USER I am sorry to hear this Chris. You are a big part of the WP family. I admire your fight and strength as you battle this disease. I have no words to express how sorry I am you are dealing with ALS. I truly hope a cure can be found one day.,harmless
@USER Bro...he is cray mehn,harmless
@USER you couldn’t catch me letting some saggy whitey bitch talkin like this to me 😫 bitch eat dirt,harmful
@USER you are not alone/ I am here with you🎶 😅,harmless
@USER Hold on - another poll coming out soon !! URL,harmless
-found out there's more gun control you can't do mass murder in schools or theatres on Oct 21 has anyone done this joke yet,harmful
@USER @USER You can’t tell us #Conservatives that @USER didn’t connive with @USER to keep all of this under wrap till time for final POTUS vote..#DirtyPolitics,harmless
@USER @USER @USER ARE YOU FUCKING SERIOUS?  I AM ITALIAN!  TALK TO MY FATHER WHO WAS BORN IN SICILY OF YOUR RIDICULOUS NOTIONS.  YOU'RE AN IDIOT!  Why do you think the left as Antifa?  STANDS FOR ANTI-FASCISM!  DICTATORS ARE RIGHT WING!,harmful
@USER get through a sentence without laughing challenge,harmless
*Finally at my sister's apartaments* Instant reminder that she is ungrateful brat and i'm much more happy without seeing her,harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 🙄 Are you really serious?! Comparing some of the most prestigious positions in the nation with being a slave? You just keep proving your ignorance &amp; inability for logical thought! #MAGA,harmful
@USER But Tinubu is supporting this monster against us. The biggest Yoruba traitor of the modern days Yoruba politics is Tinubu!,harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I follow all these MAGA Patriots 🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸,harmless
Who does your hair? Only asking as my pussy is getting bald and I am thinking of trying some new comb-over to hide the worst of it.  #oldageproblems #MAGA URL,harmful
@USER @USER Liberals are the worst sexists.  Not all women speak truth especially political activists.  Try judging the veracity of the allegation by evidence instead of gender.,harmful
@USER Yes Liberals vs progressives This should be a really dumb banter  Go,harmful
@USER @USER make yourself useful and  go bury your head in the sand.,harmful
"@USER I'd argue it's pointless to keep asking him the questions in the first place, what else is he supposed to say? And speaking of running with a quote, I don't believe I said I liked it in any way. You can tho"" 😒 . See, this is how things get misconstrued.""",harmless
@USER It's wild thinking about how Clive is minus one boypussy away from wrecking the whole town again,harmful
@USER You’re welcome! Yo! @USER and I were holding up a casual tournament watching you. Good shit!,harmless
@USER I wouldn’t mind seeing antifa try this. I doubt it’s bait either.,harmless
@USER @USER Wow she is nuts!,harmless
@USER @USER Who in the hell does she think she is? Acussed doesn’t mean guilty! A women accused a man. That man #JudgeKavanaugh has a voice and has a right to clear his name! “She” needs to #ZipIt🤐,harmful
"@USER @USER What's a ten commandments?""""",harmless
@USER @USER Bwaaaaa!! Compared to who...Trump...bwaaaaaaa! Compared to that corrupt demented lunatic she is a godsend!!!,harmful
@USER @USER Even her brother thinks she is a monster: URL,harmful
@USER I guess Antifa will get the same treatment when they decide to loot.,harmless
@USER I bet she`s had more prick`s than a second-hand pincushion! #MAGA 🇬🇧🇺🇸,harmful
@USER ANTIFA WANNABE ☝☝☝☝,harmless
@USER @USER Occupy Wall Street.....where women got raped,harmful
@USER She is so despicable!,harmful
@USER @USER @USER @USER White liberals do not see blacks as equals but people to be pitied and felt sorry for. I use to have that Victim mindset but waled away from it URL,harmless
@USER @USER @USER Haha you liberals are so desperate it’s hilarious. Trying at all ends to set him up. This BS last minute stalling tactic about the alleged HS incident and the bait of emails that were sent to him. And people wonder how Trump won? Because they’re tired of Democrats and their crap.,harmful
@USER Holder is a complete corrupt scum bag. I remember when he announced his is part of the resistance. Which means he want to resist the people who voted for Trump. Can U imagine the people he would have hunted down and prosecuted if this happened to bone head obama,harmful
@USER Important story on business’ growth limitations due to historically low unemployment rates in WI  URL,harmless
@USER You are the worst,harmful
@USER Animal Mother!  You are the man! URL,harmless
"@USER This is an interesting topic and I'll try to give my best opinion on this topic: First, what does master"" dota2 or chess means; If we assume that to master either one of them implies that you are undisputable the best HUMAN PLAYER in the world at the game in our current time 1/5""",harmless
@USER Bullshit!!!,harmful
"@USER @USER , @USER  asks, How deez taste?""""",harmless
"@USER @USER I watched you on with Ari Melber and you were great. You are strong, articulate and have a large heart that extends to those who need a voice. Congrats to you. I guess we know Who's the Boss is Now""!""",harmless
"REPORT: Christine Blasey Ford ‘prepared to testify’ — but there are some catches""  URL #TCOT #MAGA #RedNationRising""",harmless
@USER Tell her that she is a leader!!!,harmless
@USER do u have yuzusft face mod? i want it but i cant dl :o,harmless
@USER Then I see like this and lust over the girl with the long blond hair and the bare midriff and micro-mini and realize she is now 48 years older and could be a great grandmother today! 😱 People wonder why I love legs until I show them what I grew up with. URL,harmful
@USER You are right ✊,harmless
#Trump was walking towards a crowd excited to see him. He was reciprocating the love. That moment was about the reception not 911. It was genuine and honest. Barack is nothing more than an actor who fakes crocodile tears to call for gun control.,harmful
@USER The fuck!,harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Why to the cowards not list ANTIFA on their profiles. Cowards or terrorist or both... I’ll go with both!,harmful
@USER @USER @USER You are flawed by looking at a large problem through a narrow lens.,harmful
@USER @USER I think we can get the picture in that one 😢😢,harmless
@USER Innocent until proven guilty!         I think time has run out on this! And personnel I think she is lying! And someone is paying her to lie! JMO,harmful
What the hell are these leftys talking about.  They will say anything to stop Maga. URL,harmful
@USER Shocking almost all liberals are crazy and insane since that Clinton witch lost they’ve become #unhinged #deranged  and a bunch of damn #crybabies stop acting like children and grow up,harmful
@USER Omg! She is so cute 💚💚💚 URL,harmless
@USER Buck and Spiderman URL,harmless
@USER that’s so fucked up omg in my old hs there’s open campus and for every period you skip there’s a 200 dollar fine lmaooo,harmful
65 women defend Kavanaugh as 'a good person' amid allegations - IGNORE Dianne FEInstein. She is obsolete! You disgusting idiot piece of sh%@ Feinstein. He will rule supreme!,harmful
@USER @USER RBG next! Can’t wait! The hateful intolerant racists on the left will not win! RBG NEXT!!!! MAGA,harmful
@USER how? how is this in any way shape or form...,harmless
@USER @USER He should just stick to sports but Liberals can't help themselves.,harmless
Actually I avoid purple because everyone loves it and I’m addicted to pissing people off. I also detest the color purple. URL,harmless
@USER Democrats plan working!!!😂,harmless
@USER Weird California has all the best gun control,harmless
@USER @USER Paid protesters. #VoteDemsOut  #Kavanaugh,harmful
@USER you are a lying corrupt traitor!!! Nobody wants to hear anymore of your lies!!! #DeepStateCorruption URL,harmful
@USER He looks like he’s been sucking on a lemon before he goes into those hearings.,harmful
@USER Cher is helping Republican party by her unhinged rants...,harmful
@USER @USER She is the CEO of ATMOS research &amp; consulting She profits by spreading gloom &amp; telling cities how they can combat climate change Snake oil salesmen are cheaper on taxpayers URL,harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER Dude your sister rocks and you should be ashamed never go against the family! it shows you are a little man.,harmless
@USER THIS IS A NO BRAINER.  IF SHE STANDS FOR WHAT SHE SAYS SHE DOES SHE HAS TO VOTE AGAINST HIM   IF SHE IS LYING SHE DESERVES TO BE HUMILIATED AND DEFEATED.  WE WILL SEE IF SHE PLAYED THE PRO CHOICE CAED TO GET ELECTED OR IF SHE IS JUST ANOTHER GOPER KOCHSUCKER,harmful
@USER Looks like my Sylvester and he looks like a skunk. Love him to pieces though. He is so sweet. My girl cat has a unique personality. She is sweet but has her moments.,harmless
@USER What do you expect? #Hollyweeders aka Hollywood liberals,harmless
"@USER The problem is, the people who will read this and go oh shit he is a cunt"" already think he is. The rednecks and retards that already support him will believe it is fake news.""",harmful
@USER @USER @USER @USER @USER @USER Lets get electric ferries and tear down our dams. Liberals don't make sense.,harmless
@USER More than that how low she is👎,harmless
@USER Now just vote him out. He is a known racist.,harmful
@USER Yeah no batman made him eat a rat and be was mostly like yo fuck this guy hes not cool hes a lunatic until dick also wants to get violent,harmful
I now have over 6k followers.  Only 94k to go to get to my goal!  #TrumpTrain #MAGA #KAG,harmless
@USER He is beautiful just like his grandma bless him ❤️❤️❤️,harmless
@USER John kerry is a loser and a traitor to our country. He doesnt understand that we voted his party out bec we hated the iran deal. He is now working for iran against our gov. At worst he is acting as an agent for a foreign government &amp; if he isn’t registered should be investigated,harmful
@USER @USER @USER @USER @USER @USER @USER @USER This sounds as relevant as the march in Mumbai by the woke snowflakes for Gun Control😂. Abortion in India is legal and only the woman's choice is required. Take your circus elsewhere. Instead take up the issue of oppression of Hindus in India. This is at least relevant.,harmful
"@USER @USER @USER This is fun, I asked him for proof and he blocked me. I was about to joke about how he'd go from The Antifa are the real Nazis!"" to similar alt-shite talking points, boy that sure was providing proof quickly.""",harmful
1. How is that gun control working in Chicago?   2. Only the military has access to Assault weapons.   Is your ignorance from old age or are you still working for the Chinese. URL,harmful
@USER @USER Yes he is but that has little to do with beating the Giants from the TE position,harmless
@USER This is rich coming from the spokesperson of an organization that blocks EVERY commonsense gun control bill. EVERY ONE,harmless
@USER For lying? How much is the DNC/Soros/Antifa paying her? How’s your Chinese spy doing?,harmful
@USER @USER You are making crap up- no Dem I know wants to abolish ICE. We don’t believe rich people should be the ones getting tax breaks. Bankrupt Medicare? Total nonsense. You lie as much as Trump,harmful
@USER Can you blame her for not having her life destroyed by Trump and his cult her children the FBI should do the investigation he is going Federal FBI must be afraid of Trump might get hit by a bus Trump has a book of the ugliest names u can call someone like lying Trumpstard URL,harmless
@USER @USER What are they sheep!  Can’t they speak for themselves with out that guy telling them what to say.  Speaking of Bots I think we found them!!! URL,harmless
@USER 😂 😂 😂 You are delusional URL,harmful
@USER @USER @USER -Student loan debt relief -Increase minimum wage -Stronger gun control laws -Reforms for election process -Stronger environmental protections -Affordable housing for everyone -Stronger protections for women's rights -Net neutrality,harmless
@USER @USER He is a meme repeater URL,harmful
"1) Ultimately, the defense of Kavanaugh by Republicans, conservatives, their media and public is a manifestation of America's rape culture -- the latter being neither 'colorblind' or 'race neutral.'""""",harmless
@USER @USER You ain’t doin your part then 😂 check them pussies. I’m from the hood and I still don’t say the N word cause I’m a little more educated I got other ways to describe my brother or friends. I feel the same way as you though too many people going left unchecked.,harmful
@USER @USER Basically me and my liberals friends want to decide what's right for the rest of you.,harmless
@USER @USER Trump is maga,harmful
@USER Put your gun control policy on your website.,harmless
@USER she is the only (semi?) important girl chara so ig thats who normie fans relate to? like also its teacher/student which is an obvious straight ship,harmless
@USER @USER Congress tried Secret Shah Bano strategy for #TripleTalaq.   Then they openly took a position to appease Muslim conservatives for votes. @USER trying to confuse now about their position on it again for votes.   People of India are smarter now to know their real reason.,harmless
@USER Lol you are so tight 😂,harmful
@USER I've seen people with some the most beautiful (not to mention original) art i last my eyes on. but only have 70 followers because they get buried by half-assed bullshit. all because they're not pals with someone popular,harmful
@USER So then your saying the @USER platform of gun control and reform is nothing for them to worry about? Kind of like #Kavanaugh is going to kill women and Gays?,harmful
"@USER Thanks. So the large corporates are going to have to take it on the nose""?  Reason for asking is that they:  1/  Employ a few people in UK, who might not want to see their emplyers leave, and 2/  Represent part of many peoples pensions  @USER",harmless
@USER @USER @USER Sucks for you,harmful
Absolutely all fucking done.  Bye Felicia URL,harmful
@USER @USER I’m sure the air that he is breathing is also bad.,harmful
"@USER Just think. She is infinitely funnier than you. Obviously..D'uh huh."" 😮""",harmful
@USER @USER @USER Says the little commie thot. I bet that $20 is more than your hourly rate,harmful
@USER This whole thing has been a sham from the start!,harmful
"@USER @USER @USER @USER Any article headlined: Jesus, the original deplorable"" isn't worth even a second of anyone's time. And the fact that your Fox News watching self is accusing liberals of following their own biases over facts is HILARIOUS. Or, it would be hilarious, if it wasn't so sad. Do better.""",harmless
@USER @USER @USER @USER @USER Thanks DBC! Love reading your books! I’ve heard that #51 is pretty epic too - looking forward to *finally* getting to read it soon!!!,harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Already Following!! Fantastic MAGA Patriot!!! 🇺🇸❤️🇺🇸,harmless
@USER I would affirm her. Tell her she is beautiful but at the same time that beauty comes also from wthin,harmless
@USER @USER @USER The historic moniker for the Tories is The Stupid Party.   American conservatives test out with lower average intelligence than liberals.,harmless
@USER are you also going to address the allegations that Keith Ellison allegedly likes to beat his girlfriends? This is in addition to the fact that he supports violent antifa scumbags and hangs with anti-Semite Louis Farrakhan.,harmless
@USER You are changing the world,harmless
@USER Looks like ANTIFA thugs.,harmful
@USER @USER @USER @USER @USER here is your boy smoking marijuana and hanging out with a pornstar and escort girl and paying the people that keep her a slave to be his slave. He is insane URL,harmful
#baltimore has 5 shootings over wkend..criminals really follow those liberal gun control laws..smh. baltimore is a shithole #guncontrol,harmless
@USER Great Gun Control! Takes Concentration and Steady Hand! Way to Go Girl! URL,harmful
@USER @USER A bunch of liberals.  They can’t deliver,harmless
@USER she is uncultured,harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER We all want gun control..but it is a slippery sloop as Dimms have proven time and time again. Give them an inch and they will take a mile..ask Prz Reagan. Made a deal with dimms..they said sign our bill on amnesty first and we will back you on comprehensive immagration reform URL,harmless
@USER @USER @USER These people in the MSM are DISGUSTING 🇺🇸🇺🇸#MAGA,harmless
"Kavanaugh Accuser Christine Blasey Ford May Testify Before Senate Judiciary Committee""  URL #TCOT #MAGA #RedNationRising""",harmless
@USER Man they should really consider some type of gun control.,harmless
@USER Apparently this POS doesn’t know that Viacom bought out BET. It went from black ownership to white ownership🤣🤣🤣🤣🤣🤣,harmful
@USER swear niggas make me wanna turn this phone off,harmful
"@USER @USER @USER Socialism once its implemented has historically had only one effective stop measure and that has been civil war. Knowing that the force/reasoning behind gun control"" becomes clear. You can have a clear picture of this process by reading Saul Alinsky's-Rules for Radicals.""",harmful
@USER @USER Ah he is great. Cheers,harmless
@USER How awesome!  Takes pictures!  She is such an icon and legend.  What a pioneer for women!  Enjoy it!,harmless
@USER You are amazing 💛💛💛,harmless
@USER @USER @USER Feel free to start with Antifa. 😉,harmless
@USER I'll have him at the height of ecstasy all over my body,harmful
@USER @USER @USER @USER @USER @USER &gt;comparing Antifa weaklings to WWII soldiers,harmful
@USER @USER @USER She is an alt-left crazy and was discredited by numerous women. All you dems have left is lies. Her name is DR. LIAR.,harmful
@USER @USER @USER @USER @USER @USER How is paying taxes optional? Tax evasion is a crime. We have human rights laws and the 1A; your opinion on this issue is preposterous. Gilliam is not anti 2A. Sensible gun control that would prevent mentally ill people like you from owning a gun is all we want.,harmful
#PresidentTrump Wins Law Suit - #CA Court Overturns #GunControl Law...  #GOA #NRA #GunRights #SelfDefense #A2 #firearms #MolonLabe #guns #KAG #SecondAmendment #CCOT #PJNet #GunFreeZones #MAGA #USConstitution  URL via @USER,harmless
@USER We dont need gun control. We need White Male control....,harmful
@USER @USER @USER Of Course they are attacking your book. I am shocked this tweet has not been censored. Keep fighting to #MAGA!,harmless
@USER @USER I hope he gets on twitter so I can tell him how amazing he is. ❤😄,harmless
@USER Lol I'm sure Paul manipulated people last season and we called them followers cuz they saw the threat and didn't do anything..Kind of what Kaycee &amp; Angeela are doing this season..They both wanna take Tyler all the way knowing how much of a final 2 threat he is..That's following,harmless
@USER @USER No Kim you are a failure and your whole life has been,harmful
#ReleaseTheCures #DeclassifyFISA 🇺🇸 #ItsTime #LockThemAllUp #WWG1WGA 🇺🇸 #GreatAwakening @USER #Winning #QAnon #MAGA Why James Comey knows he's going to be indicted — 9/14/18 - YouTube URL,harmful
"@USER Eg, ANTIFA holding the position that police are racist or should be killed. Generalizations such as those are what I'd call attacking law enforcement.""  ""Attacking the cancer in the body"" is not the same as ""attacking the body"" even if it's systemic.""",harmful
@USER @USER I’m glad you do babe (I kiss you back) now let’s get going you are coming tomorrow to the final right babe,harmless
@USER What she is proven??? Lies???,harmful
@USER White liberals really hate themselves. #TDS,harmful
@USER Am Eye See Kay He Why Am Oh You Ass He,harmful
15-year-old Allison was completely in awe of the beauty and talented of the incomparable Marin Mazzie. So grateful to have met such an incredible woman and be a witness to her radiance!!! She is so very missed. 🌻 URL,harmless
@USER I would be worse than her licking that ass,harmful
@USER Yeah sucks honestly but I plan on coming back on variety rather than fortnite and if the opportunities are nice to start esport on another game but I can approve that fortnite esport is over for me.,harmful
"@USER @USER No, you moved the goalposts from libs"" - a group that includes BLM, which actually has burned down neighborhoods - to Antifa specifically, which has only merely attempted to.  And if you can't point to conservative groups burning down neighborhoods (like BLM has) or attempting -""",harmless
@USER She's sexy as hell and tough too👍👍👍👍,harmless
@USER @USER Hollywood and media make jokes about Jesus and Christians and think that's hilarious but turn every innocent joke conservatives tell in to an outrage. Typical of reprobates.,harmful
@USER @USER @USER I know liberals dont like to do research or like facts.  If you listened to anything over then CNN you'd know this.,harmless
@USER He is so lame outside the cage. Killer in the cage,harmful
@USER @USER Ha! I’ve met you both and neither of you are dull! Me on the other hand.....😌,harmless
@USER Hollywood drone!,harmless
“Ruth Bader Ginsburg came out saying she was groped by Abraham Lincoln.” #TCOT #MAGA #RedNationRising URL,harmless
@USER Fast and furious criminal should be behind bars.,harmful
@USER @USER Why didn't Kavanaugh need terms? Guilty people: those are the ones that need terms.  Let me clue you in: they're worried that she is going to make a terrible impression and will not be believable. They're trying to manage that concern.,harmless
@USER @USER @USER gross and disgusting and revealing response - do you not care if your own daughter came home and said that she thought she was going to die while someone tried to rape her. You are one sick person condone that will participate in that for one minute. Not my America!!!,harmful
@USER You are right. Victoria is on the reverse...😱,harmless
@USER Hope it’s full of pot holes and smells like shit,harmful
@USER He didnt say that when he raped his daughters friend (16 years old) and not too long after she committed suicide,harmful
@USER @USER is anything but an independent thinker. She is a loyal party aparachnik through and through.,harmless
@USER Here’s a pic @USER then ⬇️ Now not so much. Plus #Nike Then ⬇️ Now not so much. URL,harmless
@USER @USER Yes it did... And it's on editorial... Is Joe Q the editor of X-Men... No he isn't... He is editor in Chief. He is the boss of all the other editors... Sooo he wasn't responsible... I shouldn't be arguing because this is stupid...,harmful
@USER Boy they are really panicking why what do they have to hide I wat to know do t you  . I don’t recall republicans acting like this when obama put two liberals on the court,harmless
@USER MEANWHILE... Greatest economy ever. More jobs for blacks and hispanics in history. 401K is kicking ass. MS13 and ILLEGALS are being DEPORTED daily. NK is back to the table for denuclearizing. Trump is draining the corruption of DOJ and FBI. #OUTFRICKINGSTANDING!  #MAGA2020 URL,harmful
