tweet,label
@USER @USER @USER @USER @USER Any argument with liberals is same as forcing water through the steel. Their brains are contaminated and the process of healing seems impossible for them. Don't waste you precious time and words on them. These are not reasonable people. URL,Harmful
#MAGA Why she not being prosecuted? URL,Harmless
@USER @USER @USER @USER Apparently bald men hate women and think they shouldn't speak...and we are all crazy conservatives. None of which are true about me except the bald part...but I like when people argue with anger...it's entertaining.,Harmless
@USER He is quite good at faking. Must have done it numerous times,Harmful
@USER @USER @USER @USER @USER @USER H1v3 does good videos &amp; u do good work occasionally why focus on other activists rather than be productive? You might not support Antifa that's fine. Yes it has some funding from Soros undeniably doesn't mean everyone is paid by Soros.,Harmless
@USER You should do it,Harmless
@USER @USER Quite possible. You are very right to be skeptical. But one has to start somewhere !,Harmful
@USER @USER And what do you think Ron desantis is going to do for you? He's probably in the back pocket of the NRA!! Good luck getting anything done as far as gun control because that is what we'r seriously need as a country! We need tougher background checks at least!!,Harmful
@USER I met him several years ago. He is the shorter than you’re expecting man.,Harmless
@USER @USER  y’all should really change the name of the “Assault Rifle” coming from a second amendment advocate it puts the wrong name of the rifle out there to the Gun Control lobby. It’s not an assault rifle. It’s just a normal rifle.,Harmless
"@USER @USER @USER I purposefully had my damsel"" be a bit of a badass. She is saved by the protag, saved by the third party member, and sticks her neck out to save their hind quarters just as often (if not more!). Sure, she may have ulterior motives (*evil laugh*) but she's still pretty kickass!""",Harmful
@USER @USER Why don't they want health care? Why do they want rich people to pay less taxes? Why don't they care about the deficit? Why don't they want any gun control? Why are they so afraid of immigrants? Why are they so full of hate when they control all branches of government? Why???,Harmful
@USER *REPLACES CHICKENS WITH GUN CONTROL* URL,Harmful
@USER @USER You are 20X the trader I am lol I’m screwed but I have a tight stop. I’ll let it ride!,Harmful
@USER You 100% believe AB would be the player he is today without Big Ben?,Harmless
@USER @USER Thank You🙏Followed You🍎 #Maga  💯🇺🇸🇺🇸🇺🇸 URL,Harmless
@USER I love it that the wet liberals are so frightened by the US. And yet are so keen to deal with the non-democracy that is Europe.,Harmful
@USER FUCKOFF YOU BEEN KNEW IM SCARED OF HIM@,Harmful
@USER Dangerous to ask for supporting facts surrounding an allegation of a crime?  Liberals want conservatives to be guilty until proven innocent.  So transparent.,Harmless
@USER And yet the liberals keep piling in people from countries like this with ideals like this and preach upon to us women's rights and respect for all. Doesn't make sense to me it's double talk,Harmless
@USER She is the worst. But what can you expect when you consider what she has to personally gain from his confirmation,Harmful
@USER I always strike lawyers. I served on a jury (civil) and the jury wanted me to decide the case and kept asking me to explain jury instructions. My take away is that the lawyer may hold too much sway in deliberations. But if he or she is on your side.....,Harmless
@USER @USER @USER @USER Fuck yeah!!!,Harmful
@USER YOU ARE LITERALLY VERY SKINNY STOP PLAYIN WITH ME,Harmless
@USER @USER Oh @USER The Dem candidates do have clearly stated policy proposals. One involves rational gun control. When elected they won’t vacillate like Trump. You and @USER are done deceiving America.,Harmful
@USER @USER Stop wasting your time and breath with @USER He is a complete waste of space. Why not speak with the Few decent folks on Fox like Baer or Shep ?,Harmless
@USER @USER It's clear that Trump is President and hillary still can't accept that. Too bad 'ause he's there for 6 more years. #MAGA,Harmful
"@USER @USER @USER @USER @USER Wrong. Nye has degree in Mechanical Engineering. He is indeed a REAL scientist"", as well as an entertainer. He studied mechanical engineering at Cornell University and graduated with a Bachelor of Science in 1977. He worked for Boeing. I'd believe him as opposed to you.""",Harmless
@USER Cuz he’s coming you bruh!!! @USER,Harmless
@USER Bitter Barack. That says it all,Harmless
@USER Conservatives are so sick of these tactics by liberals. First there was Bork then there was Thomas. Republicans just keep taking it too...Trump won’t take it for long though. URL,Harmful
"@USER @USER @USER @USER I still find it hilarious that people like you think that literally any response to a comment is liberals being upset"" and that getting a liberal upset is some kind of accomplishment.""",Harmful
@USER you are like a real life cartoon character!! I love and respect the shit out of you for it. Keep doing you,Harmful
@USER @USER All bull!,Harmless
@USER How? Because they’ve been brainwashed by Obama and the media and they’re full of hate for conservatives.,Harmful
@USER @USER I’m sure this pope is on a first name basis with Satan himself. What a disgrace to the papacy,Harmful
@USER Clown who cares about you or the nfl.  #NFLFreeSundays,Harmful
@USER just lose to every tom jeff and jerry because some dumb shit happens and I lose full,Harmful
@USER I love that feeling that u get from going from Blues to purples. The discovery of new sexy loot!,Harmful
@USER @USER @USER so she is disgusting to you because she is a Rangers fan! you are disgusting to me because you support breaking up the union!  #proudtobeBritish 🇬🇧,Harmful
@USER Seriously you are the best,Harmless
@USER @USER @USER So all of those people who have thus far died - including a one-year-old child just this morning - it's just all fake news in your little mind.  I think you should go down there and take a look for yourself. Talk to some of your MAGA friends about how much fun they're having.,Harmless
@USER @USER Then do something about gun control laws.,Harmless
@USER Bono loves and embraces fugitive Roman Polanski.  That's the kind of guy he and his mates are.,Harmless
@USER @USER @USER And your entire argument ignores th fact that gun control affects law abiding citizens way more that it does criminals. You think they care about background checks? Restrictions? Etc? No. That’s why we call them criminals.,Harmless
@USER @USER Antifa will sign anything if they’re paid enough.,Harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Aum Rand really ? There are few people hat I ostensivly dislike she is definitely up there.. she actively encourages vice. Also science is kinda the product of skepticism so that makes no sense.,Harmless
@USER @USER @USER Yeah @USER probably views groups like Antifa and EFF as moderates. People who are against farm murders are labeled just as extreme as people singing songs about actually killing those farmers. Crazy times we live in. @USER,Harmful
@USER He's a liar,Harmful
@USER @USER where's McKenna? She no longer using Twitter. Did she defect to the Conservatives?,Harmless
@USER EVERYONE should know about this.  It's about time we called out these violent liberals that have gone so far off the deep end.,Harmful
.🇺🇸🤔 I have been watching the committee hearings for Judge Kavanaugh. @USER is using this particular session on birth control &amp; Roe vs Wade as a window to gun control legislation. Her comments were very clear. @USER @USER  I will not allow a politician deprive me of 2A,Harmless
@USER @USER I seriously believe he is evil..,Harmful
@USER Antifa Rocker :D,Harmless
@USER @USER @USER And that’s why you’re a sheep. You think that Fox it’s viewers which would make up mostly Republicans/conservatives are all rich??,Harmless
@USER @USER @USER You are happy your all friend.,Harmless
#GunControl #BulletControl.  California Tries New Tack on Gun Violence: Bullet Control   via @USER URL,Harmless
@USER Do they drug test in tennis? Shes on some serious hormones or testosterone,Harmful
@USER Happy 1stbirthday to Savage(Songs from a Broken World)! This time lst yr it dropped in my door and damn did it do some shit! 🎶 Little did we all know the ride it was going to take you and us as fans on. Thank you for this masterpiece! #garynuman #Savage #no2album URL,Harmful
Just imagine the tyranny we’d be living under had these leftwing tryants waging war on us and our duly elected president and the American Republic itself gained tyrannical control of the US Supreme Court the neocon’s #NeverTrump crew was trying to deliver to them?  #MAGA 🇺🇸,Harmful
@USER @USER She held on to something “almost” happening (according to her) for 35 yrs and then decides to try and ruin his life?   She is the despicable.  Regardless of what did or didn’t happen.,Harmless
@USER I don’t forgive you either....,Harmless
"@USER @USER Democrats would love to see mob rule."" That's why they like Antifa.""",Harmless
@USER @USER @USER Man you really thought this was it huh URL,Harmless
@USER That's it throw race into it again. Did you forget what happened to all the WHITE WOMEN who accused Bill Clinton of sexual allegations. The Liberal Democrats rallied around him. Liberals are the most disgusting disgraceful human beings that God created,Harmful
@USER @USER @USER You're a fucking idiot,Harmful
@USER @USER @USER Sanchez sucks. He is killing this Team IMO.,Harmful
@USER Liberals also probably need more- culturally aware trolls!,Harmful
.  ♥️ Levi Strauss &amp; Co. is donating more than $1 million over the next 4 years to nonprofits &amp; youth activists working to end gun violence by establishing the “Safer Tomorrow Fund” &amp; partnering with gun control group Everytown for Gun Safety.   #Levis #NeverAgain #GunSenseNow URL,Harmless
@USER I mean if Allsup was a communist or some Antifa shithead people would be coming to her defense despite what a shit she is.   This political team sports is dumb. Allsup is a Dickweed.,Harmful
@USER I think gun control and progressive tax rates are unjust. Can i ignore them?,Harmless
@USER @USER @USER He is adorable,Harmless
@USER  Hi Brit. I was notified by Twitter account @USER that he placed me on 2 of his TARGET lists....Terrorist (LOL)...and Antifa (not so funny).  He's got high profile people like you on his list and then he's got random citizens on his lists. I have notificed @USER,Harmless
@USER Oh Nancy I agree with you wholeheartedly I do not think I have ever hated anyone in my life like I feel about this man The fact that he is supposed to be our leader makes my stomach turn SMH I have lost all respect for the GOP completely that they sit back and allow this travesty,Harmful
@USER @USER So we should be denouncing Democrats &amp; their ANTIFA Thugs? Done &amp; Done!!!,Harmful
@USER Another INSANE O.. appointees.. AMOUNTING TO NUT N.. JWB.. the next ONE    Could be real famous.. former..first BLACK president.. OR former first BLACK lady... JUST SAYN IT...and FREEDOM OF SPEECH... r my Am O!!,Harmful
@USER @USER @USER Yes you are correct and I don’t get what they see in him either. I’m just thankful he’s no longer in office.,Harmless
@USER I see his tweet. But it’s just another garbage tweet from the liberals. Contributed nothing except to add more confirmation that the liberals are out of talking points &amp; aren’t to be believed.,Harmful
@USER Girl bitches aggravate me!,Harmful
@USER Robyn I was gonna make vegan scones but I ran out of fucking time.  Blame my biochem lab,Harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER We have the biggest balls of them all.... just saying.🤣🤣🤣🇺🇸MAGA URL,Harmless
@USER @USER you don't put this much thought into antifa goons ripping downtown seattle apart every holiday,Harmful
@USER @USER IB you ass. Watch how you speak on my name😂😂,Harmful
"@USER @USER In this tweet is a whole lot of conservatives"" calling for a victims head on a fake account. Y'all keep being awesome citizens! /s JFC, most of you belong in jail if you act the same way IRL. #LockThemUp #KavaNOPE""",Harmless
@USER That’s why we had such a $h1t evonomy under him. ‘Malaise’ not MAGA,Harmless
@USER yeah but xenoblade sucks,Harmful
@USER @USER oink URL,Harmless
@USER @USER @USER I think it is a safe bet that Donald is clueless on everything because he is ignorant &amp; lies so much. Ivanka knows everything &amp; will flip on all of them to save her treasonous ass.,Harmful
@USER @USER When your bio is the most relevant piece of shit ever🤔👀,Harmless
@USER He is short and felt I should bow down at the mention of engineer..  😑😒,Harmless
@USER What do you like to do when you are with your family? #AskAlly,Harmless
@USER She is among friends...IRA friends. A terrorist loves a terrorist.,Harmful
@USER You're interested in making me glance at your tweets because I think you are Nintendo for a split second.,Harmless
@USER Hitler would be so proud of David Hogg URL,Harmful
4 UK/US DEEPSTATE NUKES INTERCEPTED HEADING FOR US CITIES. #skynews #skypapers #bbcdp #lbc #lbclive #talkradio @USER @USER #altnews #brexit #remain #london #cityoflondon #news #breakingnews #uknews #labour #tories #trump #toryparty #ukip #conservatives #christians #qanon URL,Harmless
@USER I think she really knows now but she is in denial!!,Harmful
@USER A resounding NO! 🇺🇸 #MAGA,Harmful
#Levi-StraussDoublesDown on Gun Control Push URL URL,Harmless
@USER He is and was and is to come.,Harmless
@USER Feinstein and Schumer are political assassins.  Thank heavens that @USER has been able to give a few in the GOP courage to not fold this far.  Conservatives need to hit back hard on these political criminals.,Harmful
@USER im sure you are not :((,Harmless
@USER @USER Her life is crappy because she is crappy. And she’s threatening to kill everyone. Another nut job...Listen up FBI!,Harmful
@USER @USER @USER This leftist is what is wrong in liberal colleges. More ppl and students will come out and will unmask this corrupt woman who is determined to destroy a good judge because she wants only liberals in the courts. @USER  @USER  @USER,Harmful
@USER damn that headgear is lit sucks im not on pc ubi plz for console to,Harmful
@USER that's unepic,Harmful
@USER @USER when you have politicians running on concepts like “sanctuary cities”.... what do you expect. They should all be sued for aiding and abetting.,Harmless
@USER @USER Bet Ford is a part of antifa and the Berkeley gang,Harmful
@USER He will end in gitmo,Harmless
@USER you at the prospects game? #fatbastard,Harmful
@USER @USER We the dregs of society will make sure you are never president ❗,Harmful
@USER @USER @USER @USER Take the gun violence in the cities that already have strict gun control and it's extremely low.  Gun crime has decreased at the same time gun ownership has increased.,Harmful
@USER Calling it something different still a PAC.  You are for  NO BORDERS= NO COUNTRY  HIGHER TAXES Gun control SOCIALIST REMOVING ICE YOU WORK FOR ILLEGALS FOR BRAC NO FAMILY TEXAS VALUES WE ARENT CALIFORNIA LIKE JONES U PPL DONT EVEN LIVE HERE. Stay in DC,Harmful
@USER I was on some shit last night,Harmful
@USER @USER Apparently durbin has amnesia,Harmless
@USER @USER Yes Canada that is another great achievement from the #Trudeau #Liberals it just keeps getting better,Harmless
Kamala Harris interviewed by CBS This Morning on #Kavanaugh's character. #MAGA #MakeAmericaGreatAgain #TheResistance URL,Harmless
@USER And the factory’s coming back U do n a movie on that... sum worth do n.. cause just sling shit shows No intelligence..,Harmful
@USER @USER Right... disgusting! I can’t tell if these acc is a man or woman but he/she is sick.,Harmful
@USER @USER @USER Please stick to Bakersfield issues and resign from House Leadership. You are illiterate in economics and the Constitution and take too many bribes! #NoSpeakerMcCarthy I’m for @USER,Harmful
@USER Yes!  We were.  Back again.  Thank you so much.  Hope you are all well..❤️,Harmless
@USER has clearly been compromised. He is supporting behavior that is unconstitutional.  URL,Harmless
@USER @USER @USER @USER @USER @USER @USER Or a piss up in a brewery !! Hat,Harmful
@USER @USER @USER @USER Only a liberal would support a liberal that spent a MILLION to get liberals elected to office. #LibFAIL! URL,Harmful
@USER @USER Don't be surprised when Libertarians win in local and state levels. People are getting sick and tired of both sides with empty promises.,Harmless
@USER @USER @USER I teach my grown sons theres winners and losers...see Serena temper tantrums she is a Democrat...lol,Harmful
.@USER laughs at conservatives on The View for suddenly being outraged by his support of Democrats -- come on guys - clearly they weren't THAT good of fans if they didn't know who he was.   URL,Harmless
@USER How to develop their competitive skills and social skills in Home Schooling...as my child too complain abt bullying and unjust behaviour of teachers since she is super active...,Harmful
@USER Twitter censors conservatives and Republicans regardless of the bullshit they tell Congress and the world.,Harmless
"@USER Why are you liberals, who are so quick to scream I'm a victim"", so clueless as to how our legal system works &amp; which law depts investigate which crimes? Assault crimes are not what the FBI investigates, period. Your ignorance on this matter is glaring &amp; you should be embarassed.""",Harmful
@USER @USER He is an embarrassment,Harmful
@USER @USER We've had millions of people marching peacefully in the streets without incident. A small group of far left people got violent on a couple occasions when confronting alt-right hate groups. Antifa is not part of the Resistance any more than the KKK is part of the GOP. G'night.,Harmless
@USER @USER No fr! People are always on the most bullshit &amp; I’m not postponing or missing anything else because another person can’t get their shit together. So if all else fails I go by myself &amp; Tbh I end up having a better time anyway 🤷🏽‍♂️,Harmful
@USER he is so handsome!,Harmless
@USER @USER Advocating for herself is ridiculous fam?,Harmful
"@USER My thoughts and prayers are with the families.  Random mass shootings, which plague our nation, are not normal and we as a country can't allow them to be normalized,"" Craley said"",   The truth is these mass shootings are becoming too ""normal"".  Gun control would certainly help.""",Harmful
@USER @USER @USER  you prob not gonna answer but a worth a shot can y’all fix the glare 🙏🏾,Harmless
@USER Let's get to the bottom of this! DM me your zipcode and I'll check it out.  We have your back and we will make sure you are enjoying the BEST that TV has to offer ASAP! *NevinBruce,Harmless
@USER @USER 18 year old constitutional and now a ballistic expert with all the answers. Google search trained  #2AShallNotBeInfringed,Harmless
@USER @USER Watch out u may START a BENGHAZI..,Harmless
@USER @USER Rampant crime? You mean Chicago a dem city that has the highest gun control of the country? Taking credit for a black man? Everything fell or stagnated with Obama. And caging brown families? Clinton Bush and Obama did it to a far worst extent. And thier illegal so whatever.,Harmless
@USER @USER @USER Yes he is and the democrats hate it,Harmful
@USER @USER @USER He is correct,Harmless
@USER Yeah. Gun Control Act of 1968 also uses a lot of innuendoes for black people and ghettos in its text.,Harmful
@USER And god forbid you are already talking to someone or dating they get real mad 😂🤷🏼‍♀️ we like those people over you for a reason sorry bout it 😂,Harmless
@USER God dang! Didn't she break campaign finance laws? Why isn't she in jail?? Didn't she promise to move out of the US??? Why won't she just Go Away??!!,Harmful
@USER fuck im wired,Harmful
@USER @USER According to the liberals yes!  Guilty unless she proves her innocence!  Wait are you a man? If so then No you can not be trusted ever! How dare you make a claim against a woman! Women are above the sins of man!  We are perfect!,Harmful
@USER If we lose tomorrow we r fucked. Tomorrow is our season lol. Too tough a schedule to drop one like this,Harmful
@USER Doesn’t “myth” mean something that isn’t true? 🤔... hmmmm .. hollyweird liberals should stick to make believe world.. #dummies 👇 URL,Harmful
@USER Start with explaining why you think he is stupid rather than writing a question looking for attention.,Harmful
@USER Doubt he is requesting any player to be moved. IMO It's likely if he feels the team is close to be a contender or if he is satisfied to being a mentor to a borderline team,Harmless
@USER His wittle feelwings are probably hurt 'cause he knows everything said by Trump about BO's era is true!,Harmless
@USER  yet another “good guy with a gun....”🤦‍♀️ WE NEED COMMON SENSE GUN CONTROL LEGISLATION #doSomthing @USER #VoteTheGOPOut #CountryOverParty  Documents: Alleged mass murderer thought wife was cheating URL,Harmful
@USER @USER @USER @USER @USER #Antifa #AltLeft @USER to go with Richard Simmons stalker @USER,Harmless
@USER @USER @USER @USER @USER @USER Yes he is,Harmless
@USER @USER @USER How the fuck can he detect an attitude through a text bubble?,Harmful
@USER @USER @USER @USER @USER She is a waste if air. She needs to go.,Harmless
@USER @USER His own fear of white people.,Harmful
@USER Fairness?? What about being fair to the democratic process of this republic??? All this is a sham to delay the vote. Shameful.  #DrainTheDeepState #DrainTheDeepStateSwamp #maga,Harmful
#Tyranny #Totalitarianism #Leftism JUST WHEN YOU THINK #THELEFT CAN'T SINK ANY LOWER - #Liberals fear their major cultural victories of the past half-century are democratically... URL,Harmless
@USER I’ve always seen myself as a classical Liberaltarian. . . . . I’ll only eat the freshest Classical liberals...,Harmless
@USER He is most impressive at corruption and lies.,Harmful
@USER you are just too cute,Harmless
@USER So do a lot of pedophiles from the catholic church,Harmful
@USER Really? Can you show me the studies from countries that have common sense gun control to support your statement. Thx.,Harmful
@USER @USER Steroid girl in steroid rage,Harmful
@USER Chelsea she is so freaking beautiful I can't believe her skin color so beautiful! I live Aubree she is such a great little lady!,Harmless
+ i can't talk to anyone so if i answered your message you are so special for me,Harmless
@USER @USER And people take pride in living in a place where survival is a moment to moment struggle a d everything is just shit. They feel tougher and stronger than people in successful pleasant educated clean areas not plagued by violence and death. I've been that guy.,Harmful
*overheard convo*  dad: he’s talking about Gov. Brown. I’d like to shoot him. He’s a terrible man   small child: but why? That’d make you a criminal!  dad: it’d be worth. all liberals need to die   small child: wow that’s sad   It’s naive to think these beliefs are dying off,Harmless
@USER @USER @USER Bullshit! Regulations are good because it keeps conservatives from striping our land into the Abyss,Harmful
"@USER @USER @USER Conservatives are whining"". There, I fixed the typo for you.""",Harmful
@USER I do love you but don't give him an excuse..he isn't mentally ill he is a dangerous idiot!!!!,Harmful
@USER @USER @USER He doesn't care who he hurts as long as he is happy. How could anyone attend that sham of a church?,Harmless
@USER Strength is letting go of the universe. You are not your thoughts.,Harmless
@USER CNN is trash and everyone that has a brain knows it!,Harmful
@USER liberals drink their own Kool-aid. They live in these bubbles and they think a lot of people like them.  If they could see themselves how clownish they look and act.,Harmful
@USER Junior was more accomplished and charming this week.Senior admonishment by PC at conclusion was correct today. No need for people to be there beyond 1700.Wheels of justice are grinding small.But typical W/s distortion. They should have all just been allowed 1 bite at that cherry,Harmless
@USER @USER I'm a Boise State fan so I can tell you two things about Kellen Moore. He is a winner and he Is cerebral. Knows he doesn't have a cannon for an arm so he fits his game into his ability. What's wrong with that? Not everyone can be Aaron Rodgers.,Harmless
@USER @USER @USER Such as?  Cable?  He got snapped up pretty quick after he was fired.  Not saying he is a good coach but people in the league obviously think so,Harmless
Keep your mind open. #conservatives #republican #MAGA #Shadowbanning #AmericaFirst #Trump #Patriot @USER @USER @USER @USER @USER @USER @USER #WalkAway #WalkAwayFromDemocrats #FakeNews @USER @USER @USER @USER @USER @USER URL,Harmless
@USER @USER @USER @USER @USER @USER Since you're in the medical field I'm sure you are very knowledgeable,Harmless
@USER @USER @USER @USER LOL!!!   Throwing the BULLSHIT Flag on such nonsense!!  #PutUpOrShutUp   #Kavanaugh   #MAGA   #CallTheVoteAlready URL,Harmful
@USER @USER @USER @USER @USER Liberals don't address. They insult and attack.,Harmful
@USER @USER @USER @USER @USER Meme was circulated during times antifa rioted and the left either ignored or celebrated them and of course not fool.,Harmless
"2010: #Conservatives slash #Housing Associations annual capital funding from £3bn a year to £450m (-£25bn over 10yrs)  2018: #TheresaMay announces groundbreaking"" housing initiative of £2bn for the decade (£200m a year)   🏘️#HousingForAll #HousingCrisis #HousingMarket #NHF18 URL",Harmless
@USER @USER Liberals cannot imagine a circumstance where they are forced to defend themselves or their family from violence.  They imagine such an eventuality to be beyond the realm of possibility and they foolishly believe that the police will arrive quickly enough to save them.,Harmful
@USER Georgia wants moral degenerates like this to paddle their students ??,Harmless
@USER Hollywood is so out of touch.,Harmless
🚂 #MAGA #Patriot #Qanon #WalkAway #WWG1WGA #GodsArmy #TheGreatAwakening #JESUSLIVES 🇺🇸 @USER @USER #CatchTheRedWave #VoteRed ME TOO! ALL ABOARD THE #TrumpTrain URL,Harmless
"@USER But still, i'm not even really trying to shit on Em. I just wanna know why everyone is saying he murdered"" MGK when the song was terrible. That's all. I absolutely get preferring Em, he is, and is gonna go down as the more successful artist. I just don't know how he killed him.""",Harmful
@USER @USER Betty I think women have been handed a character assassination  bomb to destroy MEN by the liberals and the FEMINISTS. I would hate to know these women represent  ME. WHY WAIT ALL THESE YEARS TO REPORT...,Harmful
@USER As one Canadian....I would prefer he move somewhere else. Too many liberals up here already,Harmless
@USER Chicago Tribune: London Mayor Sadiq Khan And The Ties To Farrakhan He’d Rather Forget URL via @USER,Harmless
@USER Ah.. classic antifa.. behaviour of trashpeople. =),Harmful
@USER @USER @USER @USER @USER @USER I saw her in Denver last week. She is still traumatized. Cohen owes her so much because of 'My Life on the D List'.,Harmless
@USER It's just a snack she is making steak later lol,Harmless
@USER @USER @USER @USER I never said no one died in Sa Juan..I said she is only in charge of one town out of 78...don’t get me wrong many people to blame...in the case of Ricardo Rosello he is terrified of Trump and wants to please him at all cause.  Im sure Roselló and trump knew the count was higher,Harmless
@USER No it’s because you are a horrible person🤮🤮🤮🤮,Harmful
@USER You’re not a proper country girl if a bit of mud puts you off!,Harmful
"#GreatestThingsAboutThe90s NOTHING. The treacherous lefty media people made sure Benny Hill was taken off TV and even more treacherous conservatives"" conspired to remove Maggie Thatcher as our leader then almost fatally signed us even deeper into the extremely hostile commie EU""",Harmful
@USER @USER Horrendously sad that we all know who “he” is.   It gives me no joy to know I’m smarter than the president.,Harmful
@USER @USER Well unless you live in another country he is your President. He won by a long shot!!! Nobody wanted Hillary cause they knew it was be the same as useless Obama policies that did nothing.,Harmful
@USER @USER @USER Haha 'affordable' homes. New flats cost minimum 120k in south glasgow. How is that affordable when our pay rises are stagnant!?,Harmless
@USER @USER @USER You are a member of 40 years aren’t you? Surely that means he abused you? I mean I know you don’t understand idioms but this is next level ignorance,Harmful
@USER Smh nigga dat shit gone take us far u tweaked out🤦🏼‍♂️💯,Harmful
"@USER Screw you and that keep up"" shit honestly 😂""",Harmful
@USER Go to la casa de las micheladas!!!! They have some crazy ass ones!,Harmful
"@USER In Trump world, Your name is Toby, a fine name, now SAY YOUR NAME!!""  That's what the #maga means to Trumpers!! URL",Harmless
@USER I’m very excited to buy more lol. The lady at the con all her manga was $6 and she told me some other cons she’s gonna be at so I wanna go to this one in Chicago next year 😂,Harmless
Now she scarred herself for life lol #MAGA URL,Harmful
@USER had more substantial rape charges against him that were never investigated. #AnitaHill saying Judge Kavanaugh has burden — turning US Law of innocent until proven guilty on its head. #Conservatives and @USER must put an end to this side show now. @USER has come unglued,Harmless
@USER You are low class asshole. You wear your suits and talk about the 1% or call us deplorable all while you sit behind your antifa and hate filled lying son of a bitch party and call yourself honorable. At least my pappy would be proud of me for being a man and standing true.,Harmful
@USER  I think he could be called a turncoat  talking out of both sides of his fucking mouth  Lindsey Graham can no longer be trusted URL,Harmful
@USER By arguing a call? The media and you are making it a big deal,Harmless
@USER Bull shit...  stop putting words in people’s mouths.,Harmful
@USER @USER @USER @USER @USER That isn’t a bill about LGBT sex workers it’s a bill on sex workers in general.Harris has a very good record as attested by LGBT orgs.I mean if we are playing that game you could argue that Bernie votes on gun control has impacted the lives of black people in Chicago negatively.,Harmful
@USER @USER an adult in the room might get things done. If that happens Liberals will take credit if not Doug will be blamed for sticking his noses inz.,Harmless
"@USER Prime example of why the Walk Away"" movement was born.  Democrats are nothing but sleezy liars. All decent people that were Democrats will not stand behind tactics like ANTIFA and destroying people's lives for political reasons. I was a Democrat for 30 years and I walked away.""",Harmless
@USER Go after NRA if they allowed gun control this wouldn't happen.,Harmful
@USER you are the Mexican Venus,Harmless
@USER She's a Liberal professor dog. Always spewing her hatred against us Conservatives. You're going to HELL with the rest of the Sleaze BAGS.,Harmful
".@USER found"" the average american by demographics. I found 118 things that the Average American agrees on, from Bill Gates to Gun Control to driving skills.  URL URL",Harmless
@USER @USER @USER @USER @USER You are under a delusion if you think calling HRC backers idiots is attacking the messenger. They are not the MESSENGERS they are the ones that signed for and took delivery of the message. But that was packaged and sent by the DNC.,Harmful
@USER This nigga prob made her infertile god only knows all the germs he brought back,Harmful
@USER He doesn’t want to give anything to POTUS!,Harmful
@USER @USER best lead @USER &amp; @USER most underrated,Harmless
@USER My sister and her husband have been married 60 years as of next week. She is a tough act to follow (my first marriage ended after 7).,Harmless
@USER @USER @USER Nope. Teaching them not to give a shit what liberals from CA think.,Harmful
@USER He’s a nut job and to republicans thinking he will support your “let kids be murdered in school” policy he says Emma Gonzalez is his idol who is a gun control advocate so don’t be fooled unless you want liberal policies. (Personally I do but what the hell),Harmful
@USER Spoiler Alert : This episode has a hidden agenda to promote gun control,Harmful
@USER @USER She is a Sick Corrupt Ignorant Moron!,Harmful
"@USER If you love our cops so much, why do you make it your life's goal to take away tools they need to stop crime, and put their very lives at risk? Why do you support ANTIFA thugs who assault cops and screech All Cops are Bastards""?""",Harmful
@USER Alex this is so fuckin beautiful,Harmless
@USER If you cant give me stitches when I get cut then you are NOT a doctor. I dont give 2 shits how long you went to school. The End!,Harmless
@USER @USER Antifa is a high emotion low IQ FASCIST organization. Some of its members are fooled by its name into not reflecting on their own groups obvious fascist ideals and others are just there to take advantage of the rest of the fools.,Harmful
@USER Conservatives have become the cadaver party.,Harmful
@USER I love your momma. She is me,Harmless
@USER Geeezz and @USER doesn’t even air ALL That  or the Doug show 😬,Harmless
@USER @USER I'm also a Prohibited Possessor thanks to Obama and his every soldier has  PTSD crazy administration.Can't get life insurance either.Still support the NRA and the work they do for gun rights.Hoping Trump will fix the wrongs of labeling veterans as a means to back-door gun control,Harmful
@USER oh wait i read that wrong hfjdhd so they don’t know infinity war huh,Harmless
"#maga #christineford #trump2020 #tcot #ccot #AmericaFirst #Patriots @USER  #BrettKavanaugh had this to say about Bill Clinton during Whitewater:   It's imperative to make his pattern of revolting behavior clear -- piece by painful piece.""   Indeed. URL",Harmful
@USER Here she is! Gotten real big 😱 URL,Harmless
@USER @USER Agreed!  What is wrong with Senator Collins to suggest this as tho the victim is on trial - She is not!,Harmless
@USER @USER @USER It would destroy her life. The entire right wing juggernaut would run her down - every ex boyfriend interviewed etc. she is the innocent party. He’s the one trying to grab a lifetime power position.,Harmless
@USER @USER @USER Lmao you are the only who are getting so brave 💀 stay pressed trashno neptune,Harmless
@USER @USER @USER They should consider gang squad units. They should consider controlling the dope epidemic. They should consider a lot of things. But the loosing left would disagree and just scream gun control,Harmful
@USER @USER Actually you are wrong.  All of the numbers are substantially better under Trump and it's directly the effect of his tax cuts and deregulations.,Harmless
